bus,status,pg_mw,qg_mvar,pmin_mw,pmax_mw,qmin_mvar,qmax_mvar,q_limit_utilization
61522,1,26,9.98,6.24,26,-1.27,9.98,1
61522,1,26,9.98,3.42,26,-1.27,9.98,1
61524,1,40.49,10.0912317867626,13.92,40.5,-1.98,15.55,0.648953812653541
61524,1,40.49,10.0912317867626,6.23,40.5,-1.98,15.55,0.648953812653541
61528,1,131.88,67.14,57.76,131.9,-14.64,67.14,1
61529,1,131.88,67.0088308269179,55.86,131.9,-14.64,67.14,0.99804633343637
61530,1,131.88,67.14,31.11,131.9,-14.64,67.14,1
61531,0,0,0,18.77,131.9,-14.64,67.14,NaN
61538,1,399.89,127.636440907083,319.54,721,-87.96,335.99,0.379881665844467
61541,0,0,0,16.29,38.6,-4.28,19.65,NaN
61541,1,38.59,19.65,16.26,38.6,-4.28,19.65,1
61543,1,38.39,10.5396564015193,8,38.4,-4.26,19.55,0.539112859412751
61545,1,86.49,44.03,32.61,86.5,-9.6,44.03,1
61545,1,86.49,44.03,29.79,86.5,-9.6,44.03,1
61551,1,175.98,3.06296241071385,80.41,558,-68.08,260.03,0.0117792655105713
61552,1,183.66,2.91885636744308,183.57,558,-68.08,260.03,0.0112250754429992
61553,1,232.53,3.20936973115836,232.45,558,-68.08,260.03,0.0123423056230372
61557,1,125.23,-6.52291838979491,49.49,125.25,-13.9,63.75,0.469274704301792
61558,1,125.23,-4.57283109508697,30.88,125.25,-13.9,63.75,0.328980654322804
61559,1,125.23,-6.91582908355167,57.32,125.25,-13.9,63.75,0.497541660687171
61560,1,125.23,-7.37332423565849,45.63,125.25,-13.9,63.75,0.530454980982625
61563,0,0,0,8,28.54,-3.17,14.53,NaN
61563,0,0,0,8.14,28.54,-3.17,14.53,NaN
61563,0,0,0,8.42,28.54,-3.17,14.53,NaN
61563,0,0,0,7.52,28.54,-3.17,14.53,NaN
61563,1,28.54,14.53,5.7,28.54,-3.17,14.53,1
61566,1,35.2,-1.65855220826978,14.1,35.2,-3.91,17.92,0.42418215045263
61567,0,0,0,6.13,35.2,-3.91,17.92,NaN
61572,1,227.46,-25.3245321388237,85.94,793.2,-96.77,369.63,0.261698172355314
61573,1,335.42,-25.0980876549185,335.3,793.2,-96.77,369.63,0.259358144620425
61574,0,0,0,333.11,793.2,-96.77,369.63,NaN
61581,1,410.18,43.8544852539968,87.25,410.24,-45.54,208.81,0.210021001168511
61582,1,410.18,43.4768518319153,168.45,410.24,-45.54,208.81,0.208212498596405
61583,0,0,0,60.73,410.24,-45.54,208.81,NaN
61584,1,410.18,43.3584132333911,59.97,410.24,-45.54,208.81,0.207645291094254
61585,1,410.18,43.0807271073909,184.91,410.24,-45.54,208.81,0.206315440387869
61592,1,293.96,149.65,33.98,294,-32.63,149.65,1
61593,1,293.96,149.43684150569,128,294,-32.63,149.65,0.998575619817507
61594,1,293.96,149.65,90.5,294,-32.63,149.65,1
61597,1,48.04,-3.7151269911857,19.88,48.05,-5.33,24.46,0.697021949565798
61597,1,48.04,-3.7151269911857,11.24,48.05,-5.33,24.46,0.697021949565798
61600,0,0,0,8.84,18.8,-2.09,9.57,NaN
61603,1,49.34,21.650904132514,21.24,49.35,-5.48,25.12,0.861899049861226
61603,1,49.34,21.650904132514,9.16,49.35,-5.48,25.12,0.861899049861226
61606,1,39.99,20.36,15.03,40,-4.44,20.36,1
61609,0,0,0,15.2,35.5,-3.94,18.07,NaN
61609,1,35.5,2.89485841629925,7.56,35.5,-3.94,18.07,0.16020245801324
61610,1,35.5,2.35150287381708,15.1,35.5,-3.94,18.07,0.130132975861488
61615,1,168.31,41.8555300976624,71.02,168.33,-18.68,85.68,0.488509921774771
61616,1,168.31,16.8875179661686,17.35,168.33,-18.68,85.68,0.197099882891791
61617,1,168.31,32.4492030908504,60.53,168.33,-18.68,85.68,0.378725526270429
61622,1,155.88,79.35,52.7,155.9,-17.3,79.35,1
61623,1,155.88,79.35,30.38,155.9,-17.3,79.35,1
61624,1,155.88,79.35,17.14,155.9,-17.3,79.35,1
61631,1,238.9,-4.82542601564362,76.73,238.93,-26.52,121.62,0.181954223817633
61632,1,238.9,-0.771429843958527,70.39,238.93,-26.52,121.62,0.0290886064841073
61633,1,238.9,-1.08758867500529,47.48,238.93,-26.52,121.62,0.041010131033382
61634,1,238.9,-0.77634542666738,34.03,238.93,-26.52,121.62,0.0292739602815754
61635,1,238.9,-2.30882981811049,93.53,238.93,-26.52,121.62,0.0870599478925525
61636,1,238.9,-1.68719891253919,41.11,238.93,-26.52,121.62,0.0636198684969528
61640,1,189.97,15.0956709657353,60.87,190,-21.09,96.71,0.156092141099527
61641,1,189.97,14.7099839546653,88.82,190,-21.09,96.71,0.152104063226816
61642,1,189.97,15.1167877291374,50.71,190,-21.09,96.71,0.156310492494441
61645,1,42.99,21.89,13.72,43,-4.77,21.89,1
61646,1,42.99,-4.77,20.45,43,-4.77,21.89,1
61646,1,42.99,-4.77,18.24,43,-4.77,21.89,1
61646,1,42.99,-4.77,15.74,43,-4.77,21.89,1
61646,1,42.99,-4.77,21.36,43,-4.77,21.89,1
61646,1,42.99,-4.77,19.27,43,-4.77,21.89,1
61812,0,0,0,4.05,20,-2.88,4.26,NaN
61814,0,0,0,4.57,11.5,-1.28,5.85,NaN
61814,0,0,0,4.85,11.5,-1.28,5.85,NaN
61817,1,23.4,-2.6,9.89,23.4,-2.6,11.91,1
61823,1,121.93,30.9799429287904,46.27,121.95,-13.54,62.07,0.499112984191886
61824,1,121.93,62.07,37.95,121.95,-13.54,62.07,1
61825,1,1,-0.11,0.2,1,-0.11,0.51,1
61825,1,1,-0.11,0.33,1,-0.11,0.51,1
61826,0,0,0,0.31,1,-0.11,0.51,NaN
61829,1,49.49,-3.18335376834633,23.15,49.5,-7.13,10.54,0.446473179291211
61831,1,28,13.5918737761687,11.12,28,-3.11,14.25,0.953815703590786
61831,1,28,13.5918737761687,6.24,28,-3.11,14.25,0.953815703590786
61831,1,28,13.5918737761687,12.46,28,-3.11,14.25,0.953815703590786
61833,1,61.19,13.04,14.99,61.2,-8.81,13.04,1
61834,0,0,0,3.24,7.5,-1.08,1.6,NaN
61834,0,0,0,3.08,10,-1.44,2.13,NaN
61837,1,10,2.13,3.69,10,-1.44,2.13,1
61837,1,10,2.13,3.04,10,-1.44,2.13,1
61838,0,0,0,0.7,2.1,-0.3,0.45,NaN
61839,1,2.1,0.45,0.87,2.1,-0.3,0.45,1
61845,1,108.59,20.4800343477889,43.51,108.6,-12.05,55.28,0.370478190083011
61846,1,108.59,23.8971653723081,50.85,108.6,-12.05,55.28,0.432293150729162
61847,1,108.59,26.3854145861129,34.99,108.6,-12.05,55.28,0.477304894828381
61848,1,108.59,19.7778538549327,47.55,108.6,-12.05,55.28,0.357775938041474
61856,1,233.93,135.786834789247,233.85,567.9,-69.28,264.64,0.513100191918256
61857,1,165.76,136.983664538756,165.67,567.9,-69.28,264.64,0.517622674345358
61864,1,27.9,8.16774783083524,11.98,27.9,-3.1,14.2,0.57519350921375
61865,1,27.9,7.7243996493764,5.01,27.9,-3.1,14.2,0.543971806294113
61865,1,27.9,7.7243996493764,8.81,27.9,-3.1,14.2,0.543971806294113
61866,1,27.9,4.25936946135371,5.49,27.9,-3.1,14.2,0.29995559586998
61866,1,27.9,4.25936946135371,8.95,27.9,-3.1,14.2,0.29995559586998
61867,1,27.9,-3.1,7.27,27.9,-3.1,14.2,1
61874,1,10,-1.44,2.54,10,-1.44,2.13,1
61874,0,0,0,1.12,10,-1.44,2.13,NaN
61875,1,10,2.13,1.11,10,-1.44,2.13,1
61876,1,10,-1.44,1.42,10,-1.44,2.13,1
61876,1,10,-1.44,4.58,10,-1.44,2.13,1
61880,1,79.79,-11.49,24.47,79.8,-11.49,17,1
61881,1,10,-1.44,1.08,10,-1.44,2.13,1
61881,1,3,-0.43,0.31,3,-0.43,0.64,1
61884,1,21,10.69,7.18,21,-2.33,10.69,1
61886,1,48.79,24.84,18.18,48.8,-5.42,24.84,1
61887,1,48.79,-5.42,22.6,48.8,-5.42,24.84,1
61891,0,0,0,4.85,20.25,-2.25,10.31,NaN
61891,0,0,0,10.01,20.25,-2.25,10.31,NaN
61897,0,0,0,47.36,114,-16.42,24.28,NaN
61898,1,10,-1.44,2.98,10,-1.44,2.13,1
61899,1,10,-1.44,2.3,10,-1.44,2.13,1
61905,1,173.64,-19.28,61.17,173.67,-19.28,88.4,1
61906,1,173.64,-14.173265035399,18.11,173.67,-19.28,88.4,0.735127854533141
61907,1,173.64,-19.28,84.04,173.67,-19.28,88.4,1
61911,1,169.98,64.9804442898638,51.07,170,-18.87,86.53,0.750958561075509
61912,0,0,0,51.97,170,-18.87,86.53,NaN
61913,0,0,0,59.24,170,-18.87,86.53,NaN
61974,0,0,0,8.53,27,-3.89,5.75,NaN
61974,1,27.3,-3.93,12.96,27.3,-3.93,5.81,1
61978,0,0,0,4.17,9.3,-1.03,4.73,NaN
61978,0,0,0,2.37,9.3,-1.03,4.73,NaN
61979,1,9.3,-1.03,1.63,9.3,-1.03,4.73,1
61979,1,9.3,-1.03,2.9,9.3,-1.03,4.73,1
61980,1,9.3,-1.03,3.04,9.3,-1.03,4.73,1
61983,1,49.19,-5.46,8.59,49.2,-5.46,25.04,1
61983,1,49.19,-5.46,20.66,49.2,-5.46,25.04,1
61987,1,203.97,43.45,38.53,204,-29.38,43.45,1
61992,1,219.44,66.2565240956851,99.24,219.47,-24.36,111.71,0.593111844021888
61993,1,219.44,15.5770482660401,85.14,219.47,-24.36,111.71,0.139441842861338
61994,1,219.44,17.362041161714,33.44,219.47,-24.36,111.71,0.155420653135029
61999,1,132.68,-14.73,20.83,132.7,-14.73,67.54,1
62000,1,132.68,-14.73,24.25,132.7,-14.73,67.54,1
62003,1,9.9,-1.43,1.39,9.9,-1.43,2.11,1
62003,1,9.9,-1.43,4.25,9.9,-1.43,2.11,1
62004,1,1.5,-0.22,0.21,1.5,-0.22,0.32,1
62004,1,1.9,-0.27,0.25,1.9,-0.27,0.4,1
62004,1,39.99,-5.76,15.76,40,-5.76,8.52,1
62004,1,39.99,-5.76,17.41,40,-5.76,8.52,1
62008,1,126.88,-12.6030338185561,51.34,126.9,-14.09,64.59,0.894466559159409
62009,1,126.88,-14.0522050247759,27.07,126.9,-14.09,64.59,0.997317602893964
62012,1,10,0,2.36,10,0,0,NaN
62012,1,10,0,3.64,10,0,0,NaN
62012,1,10,0,2.65,10,0,0,NaN
62012,1,10.1,0,3.1,10.1,0,0,NaN
62015,0,0,0,27.24,113.6,-12.61,57.82,NaN
63137,0,0,0,11.27,32.1,-1.57,12.33,NaN
63137,0,0,0,6.39,32.1,-1.57,12.33,NaN
63137,1,32.1,-1.57,15.54,32.1,-1.57,12.33,1
63137,1,32.1,-1.57,9.73,32.1,-1.57,12.33,1
63140,1,49.33,8.22933795487983,6.07,49.33,-5.48,25.11,0.327731499596967
63141,1,49.33,9.48910838189732,9.29,49.33,-5.48,25.11,0.377901568375043
63141,1,49.33,9.48910838189732,23.05,49.33,-5.48,25.11,0.377901568375043
63146,1,129.98,15.1759498494755,21.43,130,-18.72,27.69,0.548066083404677
63150,0,0,0,1.48,4.2,-0.47,2.14,NaN
63151,1,4.2,2.14,2.05,4.2,-0.47,2.14,1
63153,1,156.15,10.260526437924,18.36,156.17,-17.33,79.49,0.129079462044584
63154,1,156.15,11.6238384941172,75.54,156.17,-17.33,79.49,0.146230198693134
63155,1,156.15,10.385609498143,41.79,156.17,-17.33,79.49,0.130653031804542
63156,1,4.2,0.350551355276247,1.21,4.2,-0.47,2.14,0.163809044521611
63157,1,4.2,0.860691707349172,1.41,4.2,-0.47,2.14,0.402192386611762
63162,0,0,0,13.84,38,-4.64,17.71,NaN
63162,1,37.99,-4.64,7.06,38,-4.64,17.71,1
63163,0,0,0,16.86,38,-4.64,17.71,NaN
63170,1,198.97,16.7186243787691,59.2,199,-28.66,42.39,0.394400197659097
63174,1,10,-1.44,1.39,10,-1.44,2.13,1
63175,0,0,0,3.94,10,-1.44,2.13,NaN
63180,1,178.24,45.3576784232637,48.37,178.27,-19.79,90.74,0.499864210086662
63181,1,178.24,31.4150292518906,27.41,178.27,-19.79,90.74,0.346209271014885
63182,1,178.24,40.2065530845516,74.57,178.27,-19.79,90.74,0.44309624294194
63183,1,178.24,45.8034954631941,19.03,178.27,-19.79,90.74,0.504777335939984
63184,1,178.24,36.9318501801598,36.92,178.27,-19.79,90.74,0.407007385719196
63185,1,178.24,34.9455074024629,43.13,178.27,-19.79,90.74,0.38511689885897
63190,1,298.46,3.61822682681284,140.96,298.5,-42.98,63.58,0.0569082545896955
63195,0,0,0,21.72,148.8,-21.43,31.69,NaN
63199,1,8.2,3.82,3.1,8.2,-1,3.82,1
63199,1,4.5,2.1,2.25,4.5,-0.55,2.1,1
63200,0,0,0,1.14,2.7,-0.33,1.26,NaN
63201,1,2.25,1.05,0.41,2.25,-0.27,1.05,1
63202,1,2.25,1.05,0.27,2.25,-0.27,1.05,1
63203,1,2.25,1.05,0.45,2.25,-0.27,1.05,1
63204,0,0,0,0.61,2.25,-0.27,1.05,NaN
63213,1,235.17,22.46137381694,96.83,235.2,-33.87,50.1,0.448330814709381
63219,1,160.98,65.4334017157182,34.88,161,-17.87,81.95,0.798455176518831
63220,1,160.98,67.048757696119,45.94,161,-17.87,81.95,0.818166658891019
63221,1,160.98,53.9906468512366,25.78,161,-17.87,81.95,0.658824244676468
63225,0,0,0,0.86,2.67,-0.3,1.36,NaN
63226,0,0,0,0.98,2.67,-0.3,1.36,NaN
63228,1,11.35,5.78,4.3,11.35,-1.26,5.78,1
63228,0,0,0,3.67,11.35,-1.26,5.78,NaN
63229,0,0,0,0.35,2.67,-0.3,1.36,NaN
63234,1,175.64,42.7033051954502,29.63,175.67,-19.5,89.41,0.477612182031654
63235,1,175.64,35.5555459754745,56.61,175.67,-19.5,89.41,0.397668560289392
63236,1,175.64,35.658632304675,62.64,175.67,-19.5,89.41,0.398821522253383
63243,1,105.09,-3.83397158347335,30.82,105.1,-11.67,53.5,0.328532269363612
63244,1,105.09,-3.64014591216877,16.16,105.1,-11.67,53.5,0.311923385789954
63245,1,105.09,4.60388517220655,46.83,105.1,-11.67,53.5,0.0860539284524588
63249,0,0,0,21.28,74.3,-10.7,15.83,NaN
63257,1,566.92,134.754697308954,80.67,567,-62.94,288.6,0.466925493101019
63258,1,566.92,133.909655123314,213.79,567,-62.94,288.6,0.463997418999702
63259,1,566.92,134.435362314668,187.45,567,-62.94,288.6,0.46581899623932
63262,1,19.5,7.49,7.49,19.5,-0.96,7.49,1
63263,1,19.5,-0.96,7.18,19.5,-0.96,7.49,1
63267,1,472.93,20.2511410988398,142.91,473,-52.5,240.76,0.0841133954927722
63268,1,472.93,19.9947896737278,232.29,473,-52.5,240.76,0.0830486362922738
63271,1,47.99,-5.33,5.04,48,-5.33,24.43,1
63273,0,0,0,0.86,1.82,-0.2,0.93,NaN
63273,1,84.49,43.01,20.93,84.5,-9.38,43.01,1
63273,1,84.49,43.01,11.12,84.5,-9.38,43.01,1
63273,1,84.49,43.01,36.89,84.5,-9.38,43.01,1
63273,1,84.49,43.01,24.81,84.5,-9.38,43.01,1
63274,0,0,0,0.43,1.82,-0.2,0.93,NaN
63275,0,0,0,0.27,1.82,-0.2,0.93,NaN
63275,0,0,0,0.85,1.82,-0.2,0.93,NaN
63275,0,0,0,0.49,1.82,-0.2,0.93,NaN
63280,1,27.5,-1.35,3.25,27.5,-1.35,10.56,1
63281,1,27.5,-1.35,8.15,27.5,-1.35,10.56,1
63281,1,27.5,-1.35,3.68,27.5,-1.35,10.56,1
63282,1,27.5,-1.35,6.11,27.5,-1.35,10.56,1
63285,1,94.49,-13.61,27.62,94.5,-13.61,20.13,1
63288,1,131.98,-19.01,37.27,132,-19.01,28.12,1
63290,1,44.99,-4.99,6.06,45,-4.99,22.9,1
63291,1,44.99,-1.61395913151723,13.16,45,-4.99,22.9,0.323438703710867
63292,1,44.99,-1.61395913151723,21.6,45,-4.99,22.9,0.323438703710867
63300,0,0,0,26.78,99.2,-14.28,21.13,NaN
63306,1,47.99,11.6542294656129,20.38,48,-2.35,18.43,0.632351029062013
63306,0,0,0,13.86,48,-2.35,18.43,NaN
63307,1,47.99,13.7052976332087,5.04,48,-2.35,18.43,0.743640674617943
63307,1,47.99,13.7052976332087,19.11,48,-2.35,18.43,0.743640674617943
63308,1,47.99,2.76900917947348,14.79,48,-2.35,18.43,0.150244665191182
63309,1,47.99,10.4721055257925,14.57,48,-2.35,18.43,0.568209740954557
63313,1,11.2,1.10625624466347,2.03,11.2,-0.55,4.3,0.257268894107783
63314,1,11.2,1.10625624466347,5.56,11.2,-0.55,4.3,0.257268894107783
63316,0,0,0,2.79,11.2,-0.55,4.3,NaN
63317,1,11.2,0.776429823497554,2.92,11.2,-0.55,4.3,0.180565075231989
63324,0,0,0,190.66,572,-69.78,266.55,NaN
63325,1,251.23,266.55,170.98,572,-69.78,266.55,1
63326,1,221.16,266.55,133.39,572,-69.78,266.55,1
63329,0,0,0,0.72,2.5,-0.3,1.16,NaN
63329,1,4,1.86,0.55,4,-0.49,1.86,1
63330,1,1.8,-0.22,0.27,1.8,-0.22,0.84,1
63330,0,0,0,1.15,2.5,-0.3,1.16,NaN
63330,1,4,-0.49,0.74,4,-0.49,1.86,1
63330,1,4.1,-0.5,1.21,4.1,-0.5,1.91,1
63330,1,4.1,-0.5,1.61,4.1,-0.5,1.91,1
63330,1,4.1,-0.5,1.49,4.1,-0.5,1.91,1
63330,1,4.1,-0.5,1.52,4.1,-0.5,1.91,1
63330,1,4.1,-0.5,0.84,4.1,-0.5,1.91,1
63330,1,4.1,-0.5,0.44,4.1,-0.5,1.91,1
63330,1,2,-0.24,0.91,2,-0.24,0.93,1
63330,1,2,-0.24,0.89,2,-0.24,0.93,1
63330,1,2,-0.24,0.26,2,-0.24,0.93,1
63330,1,2,-0.24,0.47,2,-0.24,0.93,1
63330,1,2,-0.24,0.78,2,-0.24,0.93,1
63330,1,2,-0.24,0.48,2,-0.24,0.93,1
63330,1,2,-0.24,0.87,2,-0.24,0.93,1
63330,0,0,0,1.09,2.5,-0.3,1.16,NaN
63338,1,313.52,66.5768627628443,114.71,446,-54.41,207.84,0.320327476726541
63343,1,79.99,-11.52,37.98,80,-11.52,17.04,1
63347,1,100.79,2.27993686035421,30.52,100.8,-14.52,21.47,0.10619174943429
63349,1,50.99,-7.34,23.37,51,-7.34,10.86,1
63349,1,50.99,-7.34,8.95,51,-7.34,10.86,1
63353,1,119.98,-17.28,34.41,120,-17.28,25.56,1
63354,1,18.9,-0.962861648249852,4.03,18.9,-2.72,4.03,0.353993253033034
63358,1,132.73,60.9023561764179,24.64,132.75,-14.74,67.57,0.901322423803728
63359,1,132.73,58.8991114742313,55.29,132.75,-14.74,67.57,0.871675469501721
63360,1,132.73,52.8741803705856,57.43,132.75,-14.74,67.57,0.782509699135498
63361,1,132.73,59.9942538336258,25.81,132.75,-14.74,67.57,0.887882992949916
63365,0,0,0,0.75,1.68,-0.19,0.85,NaN
63366,0,0,0,0.53,1.68,-0.19,0.85,NaN
63368,1,86.49,14.5857248927619,17.62,86.5,-9.6,44.03,0.331267883097022
63369,1,86.49,12.7735354103488,16.72,86.5,-9.6,44.03,0.29010982081192
63370,0,0,0,0.59,1.68,-0.19,0.85,NaN
63370,0,0,0,0.63,1.68,-0.19,0.85,NaN
63376,1,202.31,58.374957403554,96.08,202.33,-22.46,102.99,0.566802188596505
63377,1,202.31,56.9139285343234,38.84,202.33,-22.46,102.99,0.552616064999742
63378,1,202.31,62.5813182901856,66.39,202.33,-22.46,102.99,0.607644609090064
63379,1,202.31,56.7944577571129,32.39,202.33,-22.46,102.99,0.551456041917787
63380,1,202.31,57.969368727498,29.81,202.33,-22.46,102.99,0.562864052116691
63381,1,202.31,57.4647387465525,33.43,202.33,-22.46,102.99,0.557964256204996
63384,1,61.19,10.4344983137567,14.41,61.2,-6.79,31.15,0.33497586882044
63384,1,61.19,10.4344983137567,22.14,61.2,-6.79,31.15,0.33497586882044
63388,1,30,-1.47,14.37,30,-1.47,11.52,1
63389,0,0,0,14.39,30,-1.47,11.52,NaN
63391,1,30,2.35628037305015,7.55,30,-1.47,11.52,0.20453822682727
63396,1,149.98,-21.6,54,150,-21.6,31.95,1
63403,0,0,0,216.63,473,-57.71,220.42,NaN
63404,0,0,0,232.45,473,-57.71,220.42,NaN
63408,1,198.97,-28.0902220796712,87.75,199,-28.66,42.39,0.980119402640306
63411,1,36.89,-4.1,5.33,36.9,-4.1,18.78,1
63411,1,36.89,-4.1,5.02,36.9,-4.1,18.78,1
63415,1,39.99,-5.76,16.74,40,-5.76,8.52,1
63417,1,52.99,-5.63937601808729,16.18,53,-5.88,26.98,0.959077554096478
63417,1,52.99,-5.63937601808729,12.09,53,-5.88,26.98,0.959077554096478
63417,1,52.99,-5.63937601808729,10.42,53,-5.88,26.98,0.959077554096478
63422,1,101.19,-14.57,12.32,101.2,-14.57,21.56,1
63429,1,101.65,32.0189311775855,23.79,101.67,-11.29,51.75,0.618723307779429
63430,1,101.65,20.9013006654772,47.75,101.67,-11.29,51.75,0.403889867931926
63431,1,101.65,18.2502152671993,17.52,101.67,-11.29,51.75,0.352661164583562
63432,0,0,0,0.71,2.8,-0.31,1.43,NaN
63433,0,0,0,0.4,2.8,-0.31,1.43,NaN
63433,0,0,0,1.18,2.8,-0.31,1.43,NaN
63434,0,0,0,0.51,1.3,-0.14,0.66,NaN
63434,0,0,0,0.46,1.3,-0.14,0.66,NaN
63435,0,0,0,0.46,1.3,-0.14,0.66,NaN
63439,1,169.98,31.8428190540233,30.78,170,-18.87,86.53,0.367997446596825
63440,1,169.98,42.3391338445501,31.94,170,-18.87,86.53,0.489300055986942
63445,1,100.79,3.59632508588648,11.17,100.8,-14.52,21.47,0.167504661662155
63452,0,0,0,252.22,569,-69.42,265.15,NaN
63453,1,172.85,-51.1395647574799,73.75,569,-69.42,265.15,0.736669040009794
63456,1,49.99,19.2,22.15,50,-2.45,19.2,1
63456,1,49.99,19.2,16.88,50,-2.45,19.2,1
63460,1,96.65,49.2,31.66,96.67,-10.73,49.2,1
63460,1,96.65,49.2,16.78,96.67,-10.73,49.2,1
63460,1,96.65,49.2,36.74,96.67,-10.73,49.2,1
63465,1,86.49,10.0367102444575,23.05,86.5,-9.6,44.03,0.227951629444866
63465,1,86.49,10.0367102444575,35.78,86.5,-9.6,44.03,0.227951629444866
63468,1,20,3.38286217625643,6.99,20,-0.98,7.68,0.440476845866723
63468,1,20,3.38286217625643,10,20,-0.98,7.68,0.440476845866723
63469,1,20,7.68,5.82,20,-0.98,7.68,1
63475,1,99.04,21.1,16.62,99.05,-14.26,21.1,1
63476,1,99.04,21.1,19.7,99.05,-14.26,21.1,1
63485,1,203.75,264.22,112.88,567,-69.17,264.22,1
63486,1,211.25,264.22,122.25,567,-69.17,264.22,1
63490,1,472.93,71.3843731027074,224.04,473,-52.5,240.76,0.296495983978682
63494,1,150.98,-21.74,19.03,151,-21.74,32.16,1
63498,1,23,-2.55,3.82,23,-2.55,11.71,1
63504,1,228.3,57.9525277534361,44.93,228.33,-25.35,116.22,0.498645050365136
63505,1,228.3,48.8480894234454,35.62,228.33,-25.35,116.22,0.420307085040831
63506,1,228.3,60.4135443360547,38.64,228.33,-25.35,116.22,0.519820550129536
63507,1,228.3,51.9265869772316,81.15,228.33,-25.35,116.22,0.446795620179242
63508,1,228.3,56.3892890208867,97.27,228.33,-25.35,116.22,0.485194364316699
63509,1,228.3,51.079846712138,80.22,228.33,-25.35,116.22,0.439509952780399
63513,1,60.49,15.1954178548294,27.48,60.5,-6.72,30.79,0.493517955661885
63516,1,36.99,-1.81,8.09,37,-1.81,14.21,1
63522,1,238.9,45.1602256782026,59.84,238.93,-26.52,121.62,0.371322362096716
63523,1,238.9,45.8026700610147,50.07,238.93,-26.52,121.62,0.376604753009495
63524,1,238.9,45.4473726976843,26.16,238.93,-26.52,121.62,0.373683380181584
63525,1,238.9,64.8572000306459,104.24,238.93,-26.52,121.62,0.533277421728712
63526,1,238.9,49.320431085898,25.37,238.93,-26.52,121.62,0.405528951536738
63527,1,238.9,87.7577726559487,111.37,238.93,-26.52,121.62,0.72157352948486
63533,1,150.63,51.62645740883,22.26,150.65,-16.72,76.68,0.673271484204878
63534,1,150.63,46.7654391154313,33.99,150.65,-16.72,76.68,0.609877922736454
63535,1,150.63,51.8782999566754,62.81,150.65,-16.72,76.68,0.676555815814755
63536,1,150.63,65.2705366465212,36.78,150.65,-16.72,76.68,0.851206789860735
63537,1,150.63,52.2440364788008,74.2,150.65,-16.72,76.68,0.6813254626865
63538,1,150.63,52.5072453360413,39.93,150.65,-16.72,76.68,0.684758024726672
63543,1,35,6.69703700249668,7.65,35,-1.71,13.44,0.498291443638146
63543,1,35,6.69703700249668,9.39,35,-1.71,13.44,0.498291443638146
63546,1,44.99,10.2220894179866,16.5,45,-4.99,22.9,0.446379450567099
63546,1,44.99,10.2220894179866,17.77,45,-4.99,22.9,0.446379450567099
63551,1,226.97,28.1250769702752,87.65,227,-32.69,48.35,0.58169755884747
63556,0,0,0,34.77,123,-17.71,26.2,NaN
63560,1,28.2,-3.13,6.38,28.2,-3.13,14.35,1
63560,1,28.2,-3.13,7.78,28.2,-3.13,14.35,1
63561,1,28.2,-3.13,6.5,28.2,-3.13,14.35,1
63566,1,275.3,-27.743966996111,116.13,275.33,-30.56,140.14,0.907852323171172
63567,1,275.3,-27.9660356016509,88.33,275.33,-30.56,140.14,0.915118966022609
63568,1,275.3,-30.56,104.5,275.33,-30.56,140.14,1
63572,1,99.99,-14.4,35.62,100,-14.4,21.3,1
63575,1,98.59,-14.2,15.59,98.6,-14.2,21,1
63580,1,21.68,-1.06,5.27,21.68,-1.06,8.33,1
63581,1,21.68,-1.06,2.62,21.68,-1.06,8.33,1
63583,1,21.68,-1.06,4.44,21.68,-1.06,8.33,1
63583,0,0,0,6.4,21.68,-1.06,8.33,NaN
63584,1,21.68,8.33,6.08,21.68,-1.06,8.33,1
63585,1,21.68,-1.06,4.29,21.68,-1.06,8.33,1
63590,0,0,0,26.88,151.8,-21.86,32.33,NaN
63594,1,40.99,0.487060214961729,5.32,41,-4.55,20.87,0.0233378157624211
63595,1,40.99,0.487060214961729,6.03,41,-4.55,20.87,0.0233378157624211
63604,0,0,0,19.12,175,-21.35,81.55,NaN
63605,0,0,0,29.88,175,-21.35,81.55,NaN
65231,1,149.98,26.8567483662036,22.57,150,-21.6,31.95,0.840586803324058
65234,0,0,0,0.21,1.38,-0.15,0.7,NaN
65234,0,0,0,0.46,1.38,-0.15,0.7,NaN
65234,0,0,0,0.35,1.38,-0.15,0.7,NaN
65234,0,0,0,0.38,1.38,-0.15,0.7,NaN
65234,0,0,0,0.63,1.38,-0.15,0.7,NaN
65236,1,1.7,-0.19,0.27,1.7,-0.19,0.87,1
65236,1,1.7,-0.19,0.42,1.7,-0.19,0.87,1
65236,1,1.7,-0.19,0.82,1.7,-0.19,0.87,1
65236,1,1.7,-0.19,0.67,1.7,-0.19,0.87,1
65236,1,1.7,-0.19,0.79,1.7,-0.19,0.87,1
65240,0,0,0,0.24,1.15,-0.13,0.59,NaN
65240,0,0,0,0.24,1.15,-0.13,0.59,NaN
65241,0,0,0,0.21,1.15,-0.13,0.59,NaN
65242,0,0,0,0.19,1.15,-0.13,0.59,NaN
65243,0,0,0,0.21,1.15,-0.13,0.59,NaN
65243,0,0,0,0.45,1.15,-0.13,0.59,NaN
65247,1,26.5,2.20155318778796,11.44,26.5,-2.94,13.49,0.163198901985764
65255,1,59.99,30.54,17.21,60,-6.66,30.54,1
