bus,type,base_kv,pd_mw,qd_mvar,vm_original_pu,va_original_deg,vm_solved_pu,va_solved_deg,delta_vm_pu,delta_va_deg
48723,1,13.8,0,0,1.043,-81.225594,1.04290535511741,-81.6232347385589,-9.46448825935864e-05,0.0185899936861631
48724,1,500,0,0,1.0401837,-82.562796,1.03985912508402,-82.9607332253757,-0.000324574915978371,0.0182935068692984
48725,1,230,0,0,1.0395023,-83.364621,1.03891893931692,-83.7632782514608,-0.000583360683084511,0.0175734807842645
48726,1,500,0,0,1.0470915,-92.997835,1.04678169147717,-93.4139299977752,-0.000309808522827693,0.000135734469836279
48727,1,230,0,0,1.0469584,-95.321361,1.04644268781373,-95.7397123126738,-0.000515712186269557,-0.00212058042875185
48728,2,13.8,0,0,1.0470915,-92.997835,1.04678169147717,-93.4139299977752,-0.000309808522827693,0.000135734469836279
48729,2,20,0,0,1.0470915,-92.997835,1.04678169147717,-93.4139299977752,-0.000309808522827693,0.000135734469836279
48730,1,500,0,0,1.0460827,-92.844388,1.04578443183374,-93.2605314087374,-0.000298268166259108,8.73235076852552e-05
48731,1,500,0,0,1.0470915,-92.997835,1.04678169147717,-93.4139299977752,-0.000309808522827693,0.000135734469836279
48732,1,100,0,0,1.0371089,-76.608804,1.03544407147945,-76.9841588974001,-0.00166482852054894,0.0408758348449112
48733,1,24,0,0,1.0382572,-76.459073,1.03540606477201,-76.831088866399,-0.00285113522799074,0.0442148658460297
48734,1,13.8,0,0,1.037766,-76.522983,1.03542150200036,-76.8965082281441,-0.00234449799963965,0.0427055041009794
48735,1,18,0,0,1.0376568,-76.537276,1.0354255607312,-76.9111124290888,-0.00223123926879998,0.0423943031562288
48736,1,100,0,0,1.0370507,-76.613384,1.03542537575752,-76.9893175210236,-0.00162532424247575,0.0402972112214712
48737,1,100,0,0,1.0371089,-76.608804,1.03544407147945,-76.9841588974001,-0.00166482852054894,0.0408758348449112
48738,1,100,0,0,1.031415,-72.936492,1.03158416626274,-73.3114783330878,0.000169166262742548,0.0412443991572502
48739,1,13.8,0,0,1.0318947,-72.874282,1.03206776109951,-73.249288380261,0.000173061099510541,0.0412243519840132
48740,1,13.8,0,0,1.0317898,-72.887177,1.03196202583388,-73.2621790099084,0.000172225833883211,0.0412287223366548
48741,1,100,0,0,1.0314009,-72.937736,1.03156996222571,-73.3127209144874,0.000169062225706451,0.0412458177576553
48742,1,100,0,0,1.031415,-72.936492,1.03158416626274,-73.3114783330878,0.000169166262742548,0.0412443991572502
48743,1,100,0,0,1.0414519,-73.518154,1.04191042021353,-73.8935343144161,0.000458520213529878,0.0408504178289775
48744,1,100,0,0,1.0414467,-73.521396,1.04190519148538,-73.8967724120735,0.000458491485380907,0.0408543201715759
48745,1,500,0,0,1.0472681,-82.874011,1.04699711567225,-83.2795528879581,-0.000270984327747525,0.0106888442868893
48746,1,230,0,0,1.0466685,-83.589951,1.04597953804137,-83.9944328629397,-0.000688961958628997,0.0117488693053787
48747,1,13.8,0,0,1.0461943,-84.386074,1.04504060131271,-84.7899565522144,-0.00115369868729287,0.0123481800306138
48748,1,1,0,0,1.0461943,-84.386074,1.04504060131271,-84.7899565522144,-0.00115369868729287,0.0123481800306138
48749,1,13.8,0,0,1.0516902,-81.769561,1.0514203121423,-82.1745048271236,-0.000269887857702766,0.0112869051214801
48750,1,500,0,0,1.045859,-82.866759,1.04562570796404,-83.273004301192,-0.000233292035963562,0.00998543105308158
48751,1,500,0,0,1.0472681,-82.874011,1.04699711567225,-83.2795528879581,-0.000270984327747525,0.0106888442868893
48752,1,100,0,0,1.0359569,-89.50496,1.03567351873304,-89.9165016988238,-0.000283381266962257,0.00468903342122928
48753,1,100,0,0,1.0359465,-89.508007,1.03566317330932,-89.9195505824195,-0.000283326690680097,0.00468714982557117
48754,1,500,0,0,1.0470001,-94.469833,1.04644147584782,-94.8876542445863,-0.000558624152175113,-0.00159051234129493
48755,1,230,0,0,1.0475198,-97.084228,1.04653663069925,-97.5058778185795,-0.000983169300751152,-0.00541908633448429
48756,2,13.8,0,0,1.0358861,-93.740569,1.0359,-94.1583698966698,1.39000000001221e-05,-0.00157016442477698
48757,2,13.8,0,0,1.0470001,-94.469833,1.04644147584782,-94.8876542445863,-0.000558624152175113,-0.00159051234129493
48758,1,500,0,0,1.0470153,-94.302301,1.04641618802668,-94.7192243463461,-0.000599111973316635,-0.000692614101012623
48759,1,500,0,0,1.0470001,-94.469833,1.04644147584782,-94.8876542445863,-0.000558624152175113,-0.00159051234129493
48760,1,500,0,0,1.0383627,-84.260582,1.03812830498405,-84.666379995974,-0.000234395015946021,0.0104327362710137
48761,1,230,0,0,1.0371248,-85.762271,1.03648819765059,-86.1686543210938,-0.000636602349406656,0.00984741115125587
48762,1,100,0,0,1.0312325,-87.509695,1.03057675331256,-87.9180949316863,-0.000655746687438175,0.00783080055870755
48763,2,18,0,0,1.043,-83.24704,1.043,-83.6527595322976,0,0.0105111999474587
48764,2,13.8,0,0,1.043,-83.637008,1.043,-84.0428656228679,0,0.0103731093771415
48765,2,13.8,0,0,1.043,-83.45728,1.043,-83.8630377086394,0,0.0104730236055985
48766,2,13.8,0,0,1.043,-83.492003,1.043,-83.8977519345036,0,0.0104817977414768
48767,1,230,0,0,1.0370874,-85.837228,1.03640460876397,-86.2430050965978,-0.000682791236031211,0.0104536356472522
48768,1,500,0,0,1.0409594,-84.319561,1.04070899706004,-84.7253142257367,-0.000250402939958816,0.0104775065082947
48769,1,500,0,0,1.045,-69.400182,1.04478898532959,-69.7778032437846,-0.000211014670411735,0.0386094884604375
48770,1,230,0,0,1.0419635,-73.081554,1.04134661980681,-73.4598056482427,-0.000616880193189839,0.0379790840023446
48771,1,100,0,0,1.0469063,-75.868527,1.04583996833262,-76.2505235765114,-0.0010663316673758,0.0342341557336283
48772,1,18,0,0,1.0421371,-75.120961,1.04129434350653,-75.5007864628014,-0.000842756493466101,0.0364052694436481
48773,1,1,0,0,1.0421371,-75.120961,1.04129434350653,-75.5007864628014,-0.000842756493466101,0.0364052694436481
48774,1,18,0,0,1.0102063,-68.306482,1.01000648160338,-68.6836531084164,-0.000199818396622753,0.0390596238286918
48775,2,13.8,0,0,1.0076738,-67.719988,1.0077,-68.097457482901,2.61999999999762e-05,0.0387612493439917
48776,2,13.8,0,0,1.0040087,-67.988496,1.004,-68.3660100094193,-8.69999999997262e-06,0.0387167228257539
48777,2,13.8,0,0,1.0085946,-67.694062,1.0086,-68.0715127763986,5.40000000004426e-06,0.0387799558464508
48778,1,230,0,0,1.0420383,-73.168123,1.04142091976915,-73.5463518574906,-0.000617380230848674,0.0380018747544426
48779,1,230,0,0,1.0419635,-73.081554,1.04134661980681,-73.4598056482427,-0.000616880193189839,0.0379790840023446
48780,2,100,0,0,1.04,-75.577665,1.04,-75.9749819452787,0,0.0189137869663085
48781,1,100,0,0,1.0396716,-75.625677,1.03965702382663,-76.022792421324,-1.45761733691963e-05,0.0191153109210092
48782,1,100,0,0,1.0433109,-72.823066,1.04364202395956,-73.1992669757674,0.000331123959558921,0.040029756477594
48783,1,100,0,0,1.0432793,-72.832712,1.04361070903845,-73.208912119992,0.000331409038453634,0.0400306122530054
48784,1,100,0,0,1.0330442,-81.111105,1.02611645823461,-81.4414281332552,-0.00692774176538524,0.0859075989897917
48785,1,13.8,0,0,1.0205254,-81.07977,1.01368826966522,-81.4095092533085,-0.00683713033478317,0.0864914789365656
48786,1,13.8,0,0,1.0208668,-81.035989,1.01403698975707,-81.3649171785053,-0.00682981024293028,0.0873025537397893
48787,1,100,0,0,1.0330347,-81.111858,1.02610675531299,-81.4421934671685,-0.0069279446870083,0.0858952650765019
48788,1,100,0,0,1.0330442,-81.111105,1.02611645823461,-81.4414281332552,-0.00692774176538524,0.0859075989897917
48789,1,100,0,0,1.0373487,-71.615198,1.03759740673134,-71.9910541126587,0.000248706731340143,0.0403746195863164
48790,1,24,0,0,1.0106686,-70.787033,1.01091130507351,-71.1633362188804,0.000242705073513649,0.0399275133646029
48791,1,13.8,0,0,1.0104454,-70.658298,1.01068811844879,-71.0346540529632,0.000242718448792756,0.0398746792818514
48792,1,100,0,0,1.0372828,-71.682777,1.03753128179441,-72.0586136382808,0.000248481794407063,0.0403940939642098
48793,1,100,0,0,1.0373487,-71.615198,1.03759740673134,-71.9910541126587,0.000248706731340143,0.0403746195863164
48794,1,230,0,0,1.0545778,-70.144305,1.05482979256873,-70.5207694477062,0.000251992568727433,0.0397662845388282
48795,1,13.8,0,0,1.0593204,-69.110015,1.05957365017741,-69.4868316025621,0.000253250177408404,0.0394141296828963
48796,1,230,0,0,1.054763,-70.156354,1.05501505957765,-70.5328105870505,0.000252059577652508,0.0397741451945421
48797,1,230,0,0,1.0545778,-70.144305,1.05482979256873,-70.5207694477062,0.000251992568727433,0.0397662845388282
48798,2,100,0,0,1.0420001,-88.391091,1.042,-88.8072064395713,-1.00000000058387e-07,0.000115292673740441
48799,1,100,0,0,1.0418041,-88.427689,1.04180010299278,-88.8437368603225,-3.99700721920304e-06,0.000182871922518757
48800,1,230,0,0,1.0420001,-84.815407,1.04022619293718,-85.2125446982027,-0.00177390706282154,0.0190930340423137
48801,1,230,0,0,1.0418621,-84.851458,1.04016555046765,-85.2497250476144,-0.00169654953235487,0.0179636846306295
48802,1,100,0,0,1.0393723,-88.681451,1.03928053562796,-89.095861577251,-9.17643720359518e-05,0.00182015499400734
48803,1,100,0,0,1.0393488,-88.692127,1.03925701817233,-89.1065422089521,-9.17818276673366e-05,0.00181552329296153
48804,1,230,0,0,1.0431155,-67.88214,1.04331563903177,-68.2575468971292,0.000200139031766078,0.040823835115873
48805,1,161,0,0,1.0444983,-68.107301,1.04469267327679,-68.4822498706909,0.000194373276793947,0.0412818615541681
48806,1,161,0,0,1.0439942,-67.248282,1.04418651446503,-67.6226855136979,0.000192314465028876,0.0418272185471267
48807,1,13.8,0,0,1.0244241,-66.56135,1.02461145206423,-66.9353181515326,0.000187352064225932,0.0422625807124888
48808,1,13.8,0,0,1.0517679,-67.599962,1.05196250297193,-67.9751837104267,0.000194602971930413,0.0410090218183683
48809,1,18,0,0,1.0243942,-66.496044,1.02458140721917,-66.8699683657907,0.000187207219167762,0.0423063664543406
48810,1,161,0,0,1.0443486,-68.119108,1.04454299750181,-68.4940486647525,0.000194397501807275,0.041290067492568
48811,1,230,0,0,1.0432334,-67.880498,1.04343375601433,-68.255919392249,0.000200356014325109,0.0408093399960165
48812,1,100,0,0,1.0309313,-75.047995,1.0303029531691,-75.426092371967,-0.000628346830902737,0.0381333602780671
48813,1,100,0,0,1.0309068,-75.050584,1.03027846317562,-75.4286857817824,-0.000628336824384013,0.0381289504626352
48814,2,100,0,0,1.0240285,-73.438444,1.02438735779455,-73.8109462666764,0.000358857794554357,0.0437284655686625
48815,1,100,0,0,1.0240285,-73.438444,1.02438735779455,-73.8109462666764,0.000358857794554357,0.0437284655686625
48816,1,100,0,0,1.0356154,-72.768523,1.03589417194706,-73.1254000522263,0.000278771947064493,0.0593536800187167
48817,2,13.8,0,0,1.0425,-72.657546,1.0425,-73.0139271192379,0,0.0598496130071027
48818,2,18,0,0,1.0425,-72.656246,1.0425,-73.0126020370104,0,0.0598746952346829
48819,1,13.8,0,0,1.0425,-72.721564,1.04284086244636,-73.0785660982337,0.000340862446364776,0.0592286340113901
48820,1,100,0,0,1.0355871,-72.772113,1.03587168367738,-73.1290557797311,0.000284583677383932,0.0592879525139836
48821,1,100,0,0,1.0356154,-72.768523,1.03589417194706,-73.1254000522263,0.000278771947064493,0.0593536800187167
48822,2,100,0,0,1.0213187,-81.192167,1.01803203585388,-81.5648614841859,-0.00328666414611711,0.0435362480591408
48823,1,24,0,0,1.021694,-81.142676,1.01841012670682,-81.5150472358393,-0.00328387329317836,0.043859496405716
48824,1,24,0,0,1.021694,-81.142676,1.01841012670682,-81.5150472358393,-0.00328387329317836,0.043859496405716
48825,1,1,0,0,1.0213819,-81.183831,1.01809565534483,-81.5564711296589,-0.00328624465517424,0.0435906025861357
48826,1,100,0,0,1.0213009,-81.193738,1.01801406946004,-81.5664414029761,-0.00328683053995826,0.0435273292688976
48827,1,100,0,0,1.0213187,-81.192167,1.01803203585388,-81.5648614841859,-0.00328666414611711,0.0435362480591408
48828,1,100,0,0,1.035553,-84.585787,1.03552319255725,-84.9943339407278,-2.98074427500516e-05,0.00768379151728027
48829,2,13.8,0,0,1.063,-83.603922,1.063,-84.012449794266,0,0.007702937979019
48830,1,100,0,0,1.0353431,-84.641945,1.03531178387719,-85.0504963859464,-3.13161228122638e-05,0.007679346298616
48831,2,100,0,0,1.0386563,-89.107573,1.03768668972678,-89.5166798422916,-0.000969610273223731,0.00712388995349045
48832,1,100,0,0,1.0386563,-89.107573,1.03768668972678,-89.5166798422916,-0.000969610273223731,0.00712388995349045
48833,1,100,0,0,1.0294837,-87.361571,1.02942442986364,-87.7711544000365,-5.92701363555381e-05,0.00664733220855851
48834,1,22,0,0,1.0569203,-87.131596,1.05685973011753,-87.5411221981473,-6.05698824651668e-05,0.00670453409777849
48835,1,100,0,0,1.0294414,-87.367019,1.02938206690038,-87.7766051800755,-5.93330996188079e-05,0.00664455216957549
48836,1,100,0,0,1.0284071,-103.198698,1.02787914976999,-103.624010022972,-0.000527950230013507,-0.00908129072681163
48837,1,100,0,0,1.0283204,-103.204771,1.02779232394977,-103.630090854118,-0.000528076050226867,-0.00908912187317412
48838,2,100,0,0,1.0194029,-93.192421,1.01723767415812,-93.6099642403047,-0.00216522584187606,-0.00131250805962679
48839,1,100,0,0,1.0194029,-93.192421,1.01723767415812,-93.6099642403047,-0.00216522584187606,-0.00131250805962679
48840,1,230,0,0,1.0420001,-94.568931,1.04161120573372,-94.9865252797361,-0.000388894266277751,-0.00136354749101031
48841,1,13.8,0,0,1.0495073,-92.02767,1.04911128959363,-92.4433630082069,-0.000396010406367164,0.000537724038153442
48842,2,13.8,0,0,1.0554515,-90.753894,1.0555,-91.1708891542915,4.85000000001179e-05,-0.000764422046430013
48843,1,230,0,0,1.0416847,-94.726235,1.04128779296169,-95.1437662640358,-0.000396907038312744,-0.00130053179080392
48844,1,230,0,0,1.0420001,-94.568931,1.04161120573372,-94.9865252797361,-0.000388894266277751,-0.00136354749101031
48845,1,100,0,0,1.0524268,-74.67974,1.05210989647241,-75.054440490662,-0.000316903527588508,0.0415302415829899
48846,1,100,0,0,1.0524255,-74.680162,1.05210521732684,-75.0548227764345,-0.000320282673158312,0.0415699558104876
48847,1,230,0,0,1.0444236,-72.358919,1.04402700307845,-72.7314870298962,-0.000396596921553138,0.0436627023488398
48848,1,13.8,0,0,1.0432655,-71.739518,1.04287404217642,-72.1115405301609,-0.000391457823583075,0.044208202084107
48849,1,230,0,0,1.0446894,-72.367732,1.04429274289783,-72.7402972478393,-0.00039665710216763,0.04366548440575
48850,1,230,0,0,1.0498013,-69.690821,1.05036444631722,-70.0706746938102,0.000563146317219543,0.0363770384348072
48851,1,100,0,0,1.0464306,-71.286702,1.04713827786573,-71.6658611732317,0.000707677865727563,0.0370715590133415
48852,1,230,0,0,1.049997,-69.662996,1.05055742115269,-70.0428122005071,0.000560421152685064,0.0364145317379041
48853,1,230,0,0,1.0498013,-69.690821,1.05036444631722,-70.0706746938102,0.000563146317219543,0.0363770384348072
48854,1,100,0,0,1.0399677,-71.316052,1.03980481057571,-71.6736498579378,-0.000162889424288659,0.0586328743071931
48855,1,13.8,0,0,1.04,-71.247475,1.03969782078982,-71.6047419392056,-0.000302179210184494,0.0589637930394105
48856,1,13.8,0,0,1.04,-71.247475,1.03969782078982,-71.6047419392056,-0.000302179210184494,0.0589637930394105
48857,1,1,0,0,1.0399719,-71.312273,1.03980129175034,-71.6698377866578,-0.000170608249658422,0.0586659455872223
48858,1,13.8,0,0,1.0410142,-71.202464,1.04085014985718,-71.5600074455173,-0.000164050142820837,0.0586872867277606
48859,1,100,0,0,1.0399375,-71.320603,1.03978087296853,-71.6782750081521,-0.00015662703146746,0.0585587240929328
48860,1,100,0,0,1.0399677,-71.316052,1.03980481057571,-71.6736498579378,-0.000162889424288659,0.0586328743071931
48861,1,100,0,0,1.0164539,-89.649509,1.01573876087843,-90.0602806770505,-0.000715139121570729,0.0054590551945779
48862,2,13.8,0,0,1.0164539,-89.649509,1.01573876087843,-90.0602806770505,-0.000715139121570729,0.0054590551945779
48863,1,100,0,0,1.0164539,-89.649509,1.01573876087843,-90.0602806770505,-0.000715139121570729,0.0054590551945779
48864,2,100,0,0,1.0154382,-89.821328,1.01472275522234,-90.2323278881279,-0.000715444777660945,0.00523084411710784
48865,1,100,0,0,1.0154382,-89.821328,1.01472275522234,-90.2323278881279,-0.000715444777660945,0.00523084411710784
48866,1,100,0,0,1.0304299,-73.208307,1.03084099099296,-73.5827613591433,0.00041109099296488,0.0417763731016976
48867,1,100,0,0,1.0303921,-73.211273,1.0308030726532,-73.5857245585637,0.000410972653204666,0.0417791736813768
48868,1,100,0,0,1.027654,-94.205416,1.025523124464,-94.6266503262521,-0.00213087553600078,-0.00500359400703587
48869,1,100,0,0,1.0273598,-94.225792,1.02522839226672,-94.6471226980688,-0.00213140773328013,-0.00509996582376004
48870,1,500,0,0,1.0465978,-71.130137,1.04616455499917,-71.5068375310565,-0.000433245000826643,0.0395302011885406
48871,1,230,0,0,1.0449235,-73.206393,1.04424200192178,-73.5843510440449,-0.000681498078223708,0.0382726882001663
48872,1,100,0,0,1.0420781,-75.327392,1.04089257573839,-75.7073333305121,-0.00118552426160901,0.0362894017329296
48873,1,500,0,0,1.0475807,-70.92332,1.04717471922054,-71.300347511293,-0.000405980779455861,0.039203220952075
48874,1,230,0,0,1.0449269,-73.23504,1.04426940126445,-73.6133859304439,-0.000657498735550321,0.0378848018011126
48875,1,100,0,0,1.036298,-78.400548,1.03487696532971,-78.782355433068,-0.00142103467028831,0.0344232991769928
48876,1,13.8,0,0,1.0284857,-77.848646,1.02709137084546,-78.2288716184809,-0.0013943291545444,0.0360051137641335
48877,1,100,0,0,1.0361772,-78.408712,1.03475588551936,-78.7905415771451,-0.00142131448064275,0.034401155099971
48878,1,100,0,0,1.0419687,-71.805125,1.04289712674338,-72.1862710671374,0.000928426743377564,0.035084665107604
48879,1,13.8,0,0,1.0425,-71.734731,1.04345269096975,-72.1162596339074,0.000952690969749703,0.0347020983375899
48880,1,13.8,0,0,1.0424169,-71.747031,1.04334940036668,-72.128454600096,0.000932500366680467,0.0348071321490124
48881,1,100,0,0,1.0419453,-71.807014,1.04287327734784,-72.1881439737,0.000927977347838338,0.0351007585450844
48882,1,100,0,0,1.0419687,-71.805125,1.04289712674338,-72.1862710671374,0.000928426743377564,0.035084665107604
48883,1,230,0,0,1.0523798,-68.547503,1.05280937525175,-68.92608468755,0.000429575251751357,0.0376490446950726
48884,1,13.8,0,0,1.0522248,-68.252213,1.05265604299687,-68.6308485596024,0.000431242996868031,0.0375951726426393
48885,2,13.8,0,0,1.0523993,-68.56083,1.05282885411143,-68.9394114841768,0.000429554111430974,0.037649248068206
48886,1,1,0,0,1.0523993,-68.56083,1.05282885411143,-68.9394114841768,0.000429554111430974,0.037649248068206
48887,1,22,0,0,1.0522748,-68.332271,1.05270550781971,-68.7108893318138,0.000430707819705445,0.0376124004312146
48888,1,22,0,0,1.0522748,-68.332271,1.05270550781971,-68.7108893318138,0.000430707819705445,0.0376124004312146
48889,1,1,0,0,1.052427,-68.583115,1.05285642399475,-68.9616903314509,0.000429423994753764,0.0376554007941081
48890,1,230,0,0,1.0523351,-68.566757,1.05276467736288,-68.9453287086178,0.00042957736287863,0.0376590236272278
48891,1,230,0,0,1.0523798,-68.547503,1.05280937525175,-68.92608468755,0.000429575251751357,0.0376490446950726
48892,1,100,0,0,1.0161008,-90.656743,1.01432656873754,-91.0632034948064,-0.00177423126246112,0.00977023743868699
48893,1,13.8,0,0,1.0294041,-90.608862,1.02761010061315,-91.0151519731349,-0.00179399938685076,0.00994075911016523
